,Alcohol,Appellation,Bottle Size,Category,Country,Date Published,Description,Designation,Name,Price,Province,Rating,Region,Subregion,User Avg Rating,Variety,Vintage,Winery
157,10.5%,"Alsace, Alsace, France",375 ml,Dessert, France,10/1/2020,"
                      Fir honey, dried pear and fruitcake exude their warm, sweet perfume on the nose of this wine. The honeyed palate brims with dried-fruit intensity that encompasses fig, sultana and pear, with Christmas spice richness. Hints of sandalwood and vanilla lend smoothness and even more aroma. A bright vein of lemon purity leaves a pure notion of dried fig on the long finish. It's a SGN of rare balance and beauty. Drink by 2050.                      Anne Krebiehl MW ",Clos Jebsal Sélection de Grains Nobles,Domaine Zind-Humbrecht 2018 Clos Jebsal Sélection de Grains Nobles Pinot Gris (Alsace),$160, Alsace,97,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
158,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      A notion of freshly cut pear peel has the gentlest creaminess on the nose of this wine. The palate brims with similarly pure fresh fruit while the texture recalls russet-pear peel and citrus zest. Mild freshness pervades and brightens the flavors. The dry finish is luminous and long, as well as uncommonly fresh for 2018. Drink by 2040.                      Anne Krebiehl MW ",Zellberg,Domaine Ostertag 2018 Zellberg Pinot Gris (Alsace),$65, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Ostertag
159,14.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      In this wine, a flash of freshly cut Williams pear shows befor the nose closes down again. The palate reveals gentle, rounded fruit and the kind of concentration that turns into elegance rather than power. With plenty of energy at the core, sun-ripened and upright, the wine remains finely chiseled. A freshness uncommon for 2018 pervades the pear notes and lets this shine. Drink by 2040.                      Anne Krebiehl MW ",Cuvée Ste. Cathérine,Domaine Weinbach 2018 Cuvée Ste. Cathérine Pinot Gris (Alsace),$46, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Weinbach
160,13.5%,"Alsace, Alsace, France",750 ml,Dessert, France,10/1/2020,"
                      In this wine, notions of honeyed, baked pear with clove are tender at first but becomes full-blown on the concentrated palate. The honeyed edge and distinct sweetness are countered by concentrated freshness, creating a sweet late-harvest wine of precision, purity and poise. Sweetness enhances the touches of pear, spice and honey, leaving lasting traces. Drink by 2050.                      Anne Krebiehl MW ",Clos Jebsal Vendange Tardive,Domaine Zind-Humbrecht 2018 Clos Jebsal Vendange Tardive Pinot Gris (Alsace),$102, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
161,14.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Flinty reduction hovers on the nose of this wine like a promise of longevity. On the palate, residual carbon dioxide heightens freshness before ripe, yellow pear takes over. This wine is juicy and bold, with a lovely tone of saffron spice edged with a hint of zestiness. Despite its energy and power, the wine remains taut and linear. The textured midpalate maximizes the sense of drive on the dry finish. Drink to 2040.                      Anne Krebiehl MW ",Réserve Personnelle,Trimbach 2018 Réserve Personnelle Pinot Gris (Alsace),$50, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Trimbach
162,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      The creamy juiciness of freshly cut, ripe Williams pear dances appetizingly on the nose of this wine. Fruit purity is also apparent on the palate, imbued by vivid, rounded juiciness and supported by a lovely backdrop of pithy, slightly phenolic texture. This adds grace and backbone and lets the juicy pear notes express themselves fully. The finish is wonderfully dry and lasting.                      Anne Krebiehl MW ",Clos Windsbuhl,Domaine Zind-Humbrecht 2018 Clos Windsbuhl Pinot Gris (Alsace),$99, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
163,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Restrained zestiness and a sense of russet-pear peel is all the shy nose gives away for now. The palate of this wine comes in with freshness supported by the liveliness of some residual carbon dioxide, and a richer, almost buttery notion of pear fruit. Vivacity has the upper hand, especially on the sprightly finish that tapers from the rounded fruit.                      Anne Krebiehl MW ",Rotenberg,Domaine Zind-Humbrecht 2018 Rotenberg Pinot Gris (Alsace),$74, Alsace,94,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
164,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Funky smokiness still obscures any fruit on the nose of this wine. The palate comes in with uncommon concentration and unusual freshness for a 2018. Homing in on stoniness rather than fruit, the wine channels energy and power towards its lasting, dry and fresh finish. Drink by 2035.                      Anne Krebiehl MW ",Roche Granitique,Kirrenbourg SAS 2018 Roche Granitique Pinot Gris (Alsace),$30, Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Kirrenbourg SAS
165,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Flint, smoke, chalk and cream all appear in brief flashes on the nose of this wine. The palate still holds some residual carbon dioxide but then slowly reveals serene and ripe but bright pear fruit at its core. Freshness takes its cue from a pithy texture and lends shape to this bold but fresh, bone-dry wine. Drink until 2035.                      Anne Krebiehl MW ",Roche Calcaire,Domaine Zind-Humbrecht 2018 Roche Calcaire Pinot Gris (Alsace),$52, Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Zind-Humbrecht
166,13.5%,"Collio, Northeastern Italy, Italy",750 ml,White, Italy,10/1/2020,"
                      Classic varietal aromas of crushed tomato vine, exotic fruit and wild herb almost jump out of the glass. On the vibrant, savory palate, tangy acidity underscores pineapple, grapefruit and green melon, while an energizing mineral note evoking saline lingers on the finish.                      Kerin O’Keefe ",Ronco del Cerò,Venica & Venica 2019 Ronco del Cerò Pinot Grigio (Collio),$28, Northeastern Italy,93,Collio,,Not rated yet [Add Your Review],Pinot Grigio,2019,Venica & Venica
167,13%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      A hint of dried pear is slight but pure on the nose of this wine. The palate comes in with spirited dryness, freshness, linear concentration and elegance. On the finish, a richer, almost buttery note rounds things out. This classy wine should be long-lived. Drink by 2030.                      Anne Krebiehl MW ",Le Fromenteau,Josmeyer 2017 Le Fromenteau Pinot Gris (Alsace),$45, Alsace,93,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Josmeyer
168,13.5%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2020,"
                      This elevated Pinot Gris offers textured minerality from fermentation in a concrete egg, and fresh, layered fruit flavors of citrus flesh and rind. There's ample acidity as well, and it sets an example for a strikingly unique style.                      Paul Gregutt ",Steiner Block Estate Grown Certified Biodynamic,King Estate 2018 Steiner Block Estate Grown Certified Biodynamic Pinot Gris (Willamette Valley),$28, Oregon,93, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,King Estate
169,13%,"Friuli, Northeastern Italy, Italy",750 ml,White, Italy,10/1/2020,"
                      Aromas of Alpine herb, white spring flower and ripe orchard fruit mingle together in the glass. Tangy and rounded, the savory palate boasts intense flavor and finesse, doling out ripe yellow pear, white peach and a hint of green melon alongside fresh acidity.                      Kerin O’Keefe ",,Jermann 2019 Pinot Grigio (Friuli),$30, Northeastern Italy,92,Friuli,,Not rated yet [Add Your Review],Pinot Grigio,2019,Jermann
170,13.7%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2020,"
                      This wine is a blend of top barrels from five different vineyards, and offers the sort of layered complexity that argues for Pinot Gris as a top-tier, world-class variety. Well-integrated fruit flavors of apple and pear, with mixed spices and a dash of vanilla, keep expanding and leaving a nuanced impression through the long finish.                      Paul Gregutt ",Backbone,King Estate 2018 Backbone Pinot Gris (Willamette Valley),$28, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2018,King Estate
171,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      The shy nose on this wine allows mere glimpses of russet-pear peel and citrus zest. The palate preserves this zinginess but beds it on juicy, generous pear fruit. It has lovely concentration and those lively pear notes seem to radiate ripeness and sunny joy. Meanwhile the finish is balanced, poised and dry.                      Anne Krebiehl MW ",Rosenberg,Domaine Albert Mann 2017 Rosenberg Pinot Gris (Alsace),$30, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2017,Domaine Albert Mann
172,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      A gentle lick of creamy vanilla plays on the nose of this wine. The palate intensifies this creaminess and adds notes of chalky earth and fresh, white field mushroom. Something unctuous and generous shifts the focus from fruit onto texture on this powerful but balanced and rounded wine. The extended finish is dry and fresh. Drink by 2030.                      Anne Krebiehl MW ",Silb,Domaine Pfister 2016 Silb Pinot Gris (Alsace),$39, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Pfister
173,14%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Only a hint of freshly cut, ripe pear peel appears briefly on the nose of this wine. The palate presents a precise picture of concentrated ripe, green pear that comes with purity, precision and restraint. All the fruit is there, but rather than rounding out, it soars with freshness, which is a real achievement in 2018. The finish is dry and vivid.                      Anne Krebiehl MW ",Réserve,Trimbach 2018 Réserve Pinot Gris (Alsace),$30, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Trimbach
174,13.3%,"Willamette Valley, Willamette Valley, Oregon, US",750 ml,White, US,10/1/2020,"
                      Soléna kills it with this grape, and this is the best vintage yet. Classy wine styling is here on full display, with ripe and fleshy fruit flavors of pear and melon, alongside splendid details of cinnamon and toast. It's taken decades, but Oregon's best examples of Pinot Gris belong with the nation's top-tier white wines from any grape.                      Paul Gregutt ",,Soléna 2019 Pinot Gris (Willamette Valley),$20, Oregon,92, Willamette Valley,Willamette Valley,Not rated yet [Add Your Review],Pinot Gris,2019,Soléna
175,13.9%,"Anderson Valley, Mendocino County, California, US",750 ml,White, US,10/1/2020,"
                      Brilliant Fuji apple and Anjou pear flavors light up this smooth and elegant, medium-bodied wine that was aged on its lees for five months. A silky mouthfeel and subtle acidity make it instantly appealing and hard to put down.                      Jim Gordon ",,FEL 2019 Pinot Gris (Anderson Valley),$25, California,92, Mendocino County,Anderson Valley,Not rated yet [Add Your Review],Pinot Gris,2019,FEL
176,14.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      Rich notes of baked pear on the nose of this wine are made even lusher by hints of marzipan and honey. The pear-fruited palate presents similar ripeness, but keeps its balance with the rounded generosity of spice, leading to an off-dry, but still fresh and creamy umami finish.                      Anne Krebiehl MW ",,Domaine Marcel Deiss 2016 Pinot Gris (Alsace),$29, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2016,Domaine Marcel Deiss
177,13.5%,"Alsace, Alsace, France",750 ml,White, France,10/1/2020,"
                      A gentle note of ripe, yellow pear is pure on the nose of this wine, with the slightest edge of hazelnut and cinnamon. The palate adds bright but rounded freshness while the finish remains dry, shining with purity and poise.                      Anne Krebiehl MW ",les jardins,Domaine Ostertag 2018 les jardins Pinot Gris (Alsace),$39, Alsace,92,Alsace,,Not rated yet [Add Your Review],Pinot Gris,2018,Domaine Ostertag
